x,y,q1,q2
2.0,0.0,0.0,0.0
1.9998753895176573,0.015786242013636962,0.0,0.9045226130653267
1.9995015891261738,0.03156854976481053,0.0,1.8090452261306533
1.9988786919844435,0.047342989971557996,0.0,2.71356783919598
1.9980068533314934,0.06310563131267365,0.0,3.6180904522613067
1.9968862904477933,0.07885254540747648,0.0,4.522613065326634
1.995517282601106,0.09457980779484496,0.0,5.42713567839196
1.9939001709768878,0.11028349891127502,0.0,6.331658291457287
1.9920353585932578,0.12595970506771756,0.0,7.236180904522613
1.9899233102005571,0.14160451942495164,0.0,8.14070351758794
1.9875645521655239,0.1572140429672508,0.0,9.045226130653267
1.9849596723401106,0.17278438547409955,0.0,9.949748743718594
1.9821093199149804,0.1883116664897179,0.0,10.85427135678392
1.9790142052577147,0.20379201629015212,0.0,11.758793969849247
1.9756750997357737,0.21922157684769134,0.0,12.663316582914574
1.9720928355242568,0.23459650279236874,0.0,13.5678391959799
1.968268305398507,0.24991296237030836,0.0,14.472361809045227
1.9642024625116117,0.26516713839867867,0.0,15.376884422110553
1.959896320156857,0.28035522921701445,0.0,16.28140703517588
1.9553509515151948,0.29547344963467004,0.0,17.185929648241206
1.9505674893877827,0.3105180318741689,0.0,18.090452261306535
1.945547125913667,0.3254852265102117,0.0,18.99497487437186
1.9402911122726756,0.34037130340411287,0.0,19.899497487437188
1.9348007583735982,0.3551725526334284,0.0,20.804020100502512
1.9290774325277305,0.36988528541654686,0.0,21.70854271356784
1.9231225611078608,0.38450583503201086,0.0,22.613065326633166
1.9169376281927888,0.399030557732341,0.0,23.517587939698494
1.9105241751974622,0.41345583365213406,0.0,24.42211055276382
1.9038838004888237,0.4277780677102096,0.0,25.326633165829147
1.8970181589874635,0.44199369050557913,0.0,26.231155778894472
1.8899289617551802,0.456099159207016,0.0,27.1356783919598
1.882617975568547,0.470090958436003,0.0,28.040201005025125
1.8750870224785938,0.48396560114283876,0.0,28.944723618090453
1.8673379793567146,0.49771962947568316,0.0,29.84924623115578
1.859372777426912,0.5113496156423267,0.0,30.753768844221106
1.8511934017844944,0.5248521627644683,0.0,31.658291457286435
1.8428018909013506,0.5382239057242886,0.0,32.56281407035176
1.8342003361179176,0.5514615120031074,0.0,33.46733668341709
1.8253908811219763,0.5645616825119181,0.0,34.37185929648241
1.8163757214143992,0.5775211524135886,0.0,35.27638190954774
1.8071571037619854,0.5903366919365285,0.0,36.18090452261307
1.7977373256375193,0.6030051071796146,0.0,37.085427135678394
1.7881187346471923,0.6155232409081792,0.0,37.98994974874372
1.7783037279455298,0.6278879733408583,0.0,38.89447236180904
1.7682947516379706,0.6400962229271072,0.0,39.798994974874375
1.7580943001712455,0.6521449471151866,0.0,40.7035175879397
1.7477049157117093,0.6640311431104312,0.0,41.608040201005025
1.737129187511779,0.6757518486236087,0.0,42.51256281407035
1.7263697512646394,0.6873041426091844,0.0,43.41708542713568
1.7154292884473712,0.6986851459933066,0.0,44.321608040201006
1.704310525652672,0.7098920223913329,0.0,45.22613065326633
1.6930162339093315,0.7209219788147164,0.0,46.13065326633166
1.6815492279916338,0.7317722663670768,0.0,47.03517587939699
1.6699123657178552,0.7424401809292831,0.0,47.93969849246231
1.6581085472380377,0.752923063833377,0.0,48.84422110552764
1.6461407143112097,0.7632183025251685,0.0,49.74874371859297
1.6340118495722387,0.773323331215339,0.0,50.653266331658294
1.6217249757884953,0.7832356315188904,0.0,51.55778894472362
1.6092831551065165,0.7929527330827786,0.0,52.462311557788944
1.596689488288856,0.802472214201578,0.0,53.366834170854275
1.5839471139413062,0.8117917024210208,0.0,54.2713567839196
1.5710592077306949,0.8209088751292626,0.0,55.175879396984925
1.55802898159344,0.8298214601357258,0.0,56.08040201005025
1.5448596829350705,0.8385272362373773,0.0,56.98492462311558
1.5315545938209014,0.8470240337722988,0.0,57.88944723618091
1.5181170301580775,0.8553097351604119,0.0,58.79396984924623
1.5045503408691774,0.8633822754312235,0.0,59.69849246231156
1.4908579070575936,0.8712396427384597,0.0,60.60301507537689
1.4770431411648897,0.8788798788614604,0.0,61.50753768844221
1.4631094861203477,0.8863010796932086,0.0,62.41206030150754
1.44906041448292,0.8935013957148742,0.0,63.31658291457287
1.4348994275757931,0.9004790324567516,0.0,64.22110552763819
1.4206300546137842,0.9072322509454814,0.0,65.12562814070353
1.406255851823789,0.9137593681374367,0.0,66.03015075376885
1.3917804015584931,0.9200587573381745,0.0,66.93467336683418
1.377207311403576,0.9261288486078412,0.0,67.8391959798995
1.3625402132786246,0.9319681291524348,0.0,68.74371859296483
1.3477827625319825,0.9375751437008251,0.0,69.64824120603015
1.3329386370297613,0.942948494867437,0.0,70.55276381909547
1.3180115362392384,0.9480868435005094,0.0,71.4572864321608
