x,y,theta,q1,q2
-0.2572,1.7352,2.2189983553203856,1.2168700658208564,1.002128289499529
-0.3126,1.69,2.2905789474274947,1.2168700658208564,1.0737088816066382
-0.3647,1.6409,2.362159539534604,1.2168700658208564,1.1452894737137473
-0.4132,1.5882,2.433740131641713,1.2168700658208564,1.2168700658208564
-0.4577,1.5322,2.505320723748822,1.2168700658208564,1.2884506579279658
-0.4982,1.4732,2.5769013158559315,1.2168700658208564,1.360031250035075
-0.5343,1.4114,2.6484819079630406,1.2168700658208564,1.4316118421421842
-0.5659,1.3472,2.7200625000701497,1.2168700658208564,1.5031924342492933
-0.5928,1.2809,2.7916430921772593,1.2168700658208564,1.5747730263564026
-0.6149,1.2128,2.8632236842843684,1.2168700658208564,1.646353618463512
-0.6321,1.1433,2.9348042763914775,1.2168700658208564,1.717934210570621
-0.6443,1.0728,3.0063848684985865,1.2168700658208564,1.78951480267773
-0.6514,1.0016,3.0779654606056956,1.2168700658208564,1.8610953947848394
-0.6534,0.9301,3.149546052712805,1.2168700658208564,1.9326759868919487
-0.6503,0.8586,3.2211266448199143,1.2168700658208564,2.004256578999058
-0.642,0.7875,3.2927072369270234,1.2168700658208564,2.075837171106167
-0.6287,0.7172,3.364287829034133,1.2168700658208564,2.1474177632132765
-0.6104,0.648,3.435868421141242,1.2168700658208564,2.2189983553203856
-0.5872,0.5803,3.507449013248351,1.2168700658208564,2.2905789474274947
-0.5593,0.5144,3.57902960535546,1.2168700658208564,2.362159539534604
-0.5266,0.4507,3.6506101974625693,1.2168700658208564,2.433740131641713
-0.4896,0.3895,3.722190789569679,1.2168700658208564,2.5053207237488224
-0.4482,0.3311,3.793771381676788,1.2168700658208564,2.5769013158559315
-0.4027,0.2758,3.865351973783897,1.2168700658208564,2.6484819079630406
-0.3535,0.2239,3.9369325658910066,1.2168700658208564,2.72006250007015
-0.3006,0.1757,4.008513157998116,1.2168700658208564,2.7916430921772593
-0.2444,0.1313,4.080093750105225,1.2168700658208564,2.8632236842843684
-0.1852,0.0911,4.151674342212334,1.2168700658208564,2.9348042763914775
-0.1233,0.0553,4.223254934319443,1.2168700658208564,3.0063848684985865
-0.0589,0.0239,4.294835526426553,1.2168700658208564,3.077965460605696
0.0075,-0.0027,4.366416118533662,1.2168700658208564,3.149546052712805
0.0756,-0.0246,4.437996710640771,1.2168700658208564,3.2211266448199143
0.1452,-0.0415,4.50957730274788,1.2168700658208564,3.292707236927024
0.2157,-0.0534,4.581157894854989,1.2168700658208564,3.364287829034133
0.287,-0.0602,4.6527384869620985,1.2168700658208564,3.435868421141242
0.3585,-0.0619,4.724319079069208,1.2168700658208564,3.507449013248351
0.43,-0.0585,4.795899671176317,1.2168700658208564,3.57902960535546
0.5011,-0.05,4.867480263283426,1.2168700658208564,3.6506101974625698
0.5713,-0.0364,4.939060855390535,1.2168700658208564,3.722190789569679
0.6404,-0.0178,5.010641447497644,1.2168700658208564,3.793771381676788
0.708,0.0056,5.082222039604754,1.2168700658208564,3.8653519737838975
0.7738,0.0339,5.153802631711863,1.2168700658208564,3.9369325658910066
0.8374,0.0667,5.225383223818972,1.2168700658208564,4.008513157998116
0.8984,0.1041,5.296963815926081,1.2168700658208564,4.080093750105225
0.9567,0.1457,5.36854440803319,1.2168700658208564,4.151674342212334
1.0118,0.1913,5.440125000140299,1.2168700658208564,4.223254934319443
1.0635,0.2408,5.511705592247409,1.2168700658208564,4.294835526426553
1.1115,0.2939,5.5832861843545185,1.2168700658208564,4.366416118533662
1.1556,0.3502,5.654866776461628,1.2168700658208564,4.437996710640771
1.1956,0.4096,5.726447368568737,1.2168700658208564,4.50957730274788
1.2312,0.4717,5.798027960675846,1.2168700658208564,4.581157894854989
1.2623,0.5361,5.869608552782955,1.2168700658208564,4.6527384869620985
1.2887,0.6027,5.941189144890064,1.2168700658208564,4.724319079069208
1.3102,0.6709,6.012769736997173,1.2168700658208564,4.795899671176317
1.3269,0.7405,6.084350329104282,1.2168700658208564,4.867480263283426
1.3385,0.8111,6.155930921211392,1.2168700658208564,4.939060855390536
1.345,0.8824,6.227511513318501,1.2168700658208564,5.010641447497645
1.3465,0.9539,6.29909210542561,1.2168700658208564,5.082222039604754
1.3428,1.0254,6.3706726975327195,1.2168700658208564,5.153802631711863
1.334,1.0964,6.442253289639829,1.2168700658208564,5.225383223818972
1.3201,1.1666,6.513833881746938,1.2168700658208564,5.296963815926081
1.3013,1.2357,6.585414473854047,1.2168700658208564,5.36854440803319
1.2775,1.3032,6.656995065961157,1.2168700658208564,5.4401250001403
1.249,1.3688,6.728575658068266,1.2168700658208564,5.511705592247409
1.2159,1.4323,6.800156250175375,1.2168700658208564,5.5832861843545185
1.1783,1.4932,6.871736842282484,1.2168700658208564,5.654866776461628
0.5572,1.9208,1.2884506579279658,1.2884506579279658,0.0
0.4878,1.9383,1.360031250035075,1.2884506579279658,0.07158059210710921
0.4173,1.9507,1.4316118421421842,1.2884506579279658,0.14316118421421842
0.3462,1.9581,1.5031924342492933,1.2884506579279658,0.21474177632132763
0.2746,1.9604,1.5747730263564026,1.2884506579279658,0.28632236842843684
0.2031,1.9576,1.646353618463512,1.2884506579279658,0.35790296053554604
0.132,1.9496,1.717934210570621,1.2884506579279658,0.42948355264265525
0.0616,1.9366,1.78951480267773,1.2884506579279658,0.5010641447497645
-0.0076,1.9186,1.8610953947848394,1.2884506579279658,0.5726447368568737
-0.0754,1.8956,1.9326759868919487,1.2884506579279658,0.6442253289639829
-0.1414,1.8679,2.004256578999058,1.2884506579279658,0.7158059210710921
-0.2052,1.8356,2.075837171106167,1.2884506579279658,0.7873865131782013
-0.2666,1.7987,2.1474177632132765,1.2884506579279658,0.8589671052853105
-0.3251,1.7576,2.2189983553203856,1.2884506579279658,0.9305476973924197
-0.3806,1.7124,2.2905789474274947,1.2884506579279658,1.002128289499529
-0.4327,1.6633,2.362159539534604,1.2884506579279658,1.0737088816066382
-0.4812,1.6106,2.433740131641713,1.2884506579279658,1.1452894737137473
-0.5257,1.5546,2.505320723748822,1.2884506579279658,1.2168700658208564
-0.5661,1.4956,2.5769013158559315,1.2884506579279658,1.2884506579279658
-0.6023,1.4338,2.648481907963041,1.2884506579279658,1.360031250035075
-0.6339,1.3696,2.72006250007015,1.2884506579279658,1.4316118421421842
-0.6608,1.3033,2.7916430921772593,1.2884506579279658,1.5031924342492933
-0.6829,1.2352,2.8632236842843684,1.2884506579279658,1.5747730263564026
-0.7001,1.1657,2.9348042763914775,1.2884506579279658,1.646353618463512
-0.7123,1.0952,3.0063848684985865,1.2884506579279658,1.717934210570621
-0.7194,1.024,3.0779654606056956,1.2884506579279658,1.78951480267773
-0.7214,0.9525,3.149546052712805,1.2884506579279658,1.8610953947848394
-0.7182,0.881,3.2211266448199147,1.2884506579279658,1.9326759868919487
-0.71,0.8099,3.292707236927024,1.2884506579279658,2.004256578999058
-0.6967,0.7395,3.364287829034133,1.2884506579279658,2.075837171106167
-0.6784,0.6704,3.435868421141242,1.2884506579279658,2.1474177632132765
-0.6552,0.6027,3.507449013248351,1.2884506579279658,2.2189983553203856
-0.6272,0.5368,3.57902960535546,1.2884506579279658,2.2905789474274947
-0.5946,0.4731,3.6506101974625693,1.2884506579279658,2.362159539534604
-0.5575,0.4119,3.7221907895696784,1.2884506579279658,2.433740131641713
-0.5162,0.3535,3.7937713816767884,1.2884506579279658,2.5053207237488224
-0.4707,0.2982,3.8653519737838975,1.2884506579279658,2.5769013158559315
-0.4214,0.2463,3.9369325658910066,1.2884506579279658,2.6484819079630406
-0.3686,0.1981,4.008513157998116,1.2884506579279658,2.72006250007015
-0.3124,0.1537,4.080093750105225,1.2884506579279658,2.7916430921772593
-0.2532,0.1135,4.151674342212334,1.2884506579279658,2.8632236842843684
-0.1913,0.0777,4.223254934319443,1.2884506579279658,2.9348042763914775
-0.1269,0.0463,4.294835526426552,1.2884506579279658,3.0063848684985865
-0.0605,0.0197,4.366416118533662,1.2884506579279658,3.077965460605696
0.0076,-0.0022,4.437996710640771,1.2884506579279658,3.149546052712805
0.0772,-0.0191,4.50957730274788,1.2884506579279658,3.2211266448199143
0.1478,-0.031,4.581157894854989,1.2884506579279658,3.292707236927024
0.219,-0.0378,4.6527384869620985,1.2884506579279658,3.364287829034133
0.2905,-0.0395,4.724319079069208,1.2884506579279658,3.435868421141242
0.362,-0.0361,4.795899671176317,1.2884506579279658,3.507449013248351
0.4331,-0.0276,4.867480263283426,1.2884506579279658,3.57902960535546
0.5033,-0.014,4.939060855390536,1.2884506579279658,3.6506101974625698
0.5725,0.0046,5.010641447497645,1.2884506579279658,3.722190789569679
0.6401,0.028,5.082222039604754,1.2884506579279658,3.793771381676788
0.7058,0.0563,5.153802631711863,1.2884506579279658,3.8653519737838975
0.7694,0.0891,5.225383223818972,1.2884506579279658,3.9369325658910066
0.8305,0.1265,5.296963815926081,1.2884506579279658,4.008513157998116
0.8887,0.1681,5.36854440803319,1.2884506579279658,4.080093750105225
0.9438,0.2137,5.440125000140299,1.2884506579279658,4.151674342212334
0.9955,0.2632,5.5117055922474085,1.2884506579279658,4.223254934319443
1.0435,0.3163,5.5832861843545185,1.2884506579279658,4.294835526426553
1.0876,0.3726,5.654866776461628,1.2884506579279658,4.366416118533662
1.1276,0.432,5.726447368568737,1.2884506579279658,4.437996710640771
1.1632,0.4941,5.798027960675846,1.2884506579279658,4.50957730274788
1.1943,0.5585,5.869608552782955,1.2884506579279658,4.581157894854989
1.2207,0.625,5.941189144890064,1.2884506579279658,4.6527384869620985
1.2423,0.6933,6.012769736997173,1.2884506579279658,4.724319079069208
1.2589,0.7629,6.084350329104282,1.2884506579279658,4.795899671176317
1.2705,0.8335,6.155930921211391,1.2884506579279658,4.867480263283426
1.2771,0.9048,6.227511513318501,1.2884506579279658,4.939060855390536
1.2785,0.9763,6.29909210542561,1.2884506579279658,5.010641447497645
1.2748,1.0478,6.3706726975327195,1.2884506579279658,5.082222039604754
1.266,1.1188,6.442253289639829,1.2884506579279658,5.153802631711863
1.2521,1.189,6.513833881746938,1.2884506579279658,5.225383223818972
1.2333,1.2581,6.585414473854047,1.2884506579279658,5.296963815926081
1.2096,1.3256,6.656995065961156,1.2884506579279658,5.36854440803319
1.1811,1.3912,6.728575658068266,1.2884506579279658,5.4401250001403
1.1479,1.4547,6.800156250175375,1.2884506579279658,5.511705592247409
1.1104,1.5156,6.871736842282484,1.2884506579279658,5.5832861843545185
1.0685,1.5736,6.943317434389593,1.2884506579279658,5.654866776461628
0.4184,1.9557,1.360031250035075,1.360031250035075,0.0
0.3479,1.9682,1.4316118421421842,1.360031250035075,0.07158059210710921
0.2768,1.9756,1.5031924342492935,1.360031250035075,0.14316118421421842
0.2052,1.9779,1.5747730263564028,1.360031250035075,0.21474177632132763
0.1337,1.975,1.646353618463512,1.360031250035075,0.28632236842843684
0.0626,1.9671,1.717934210570621,1.360031250035075,0.35790296053554604
-0.0078,1.954,1.7895148026777303,1.360031250035075,0.42948355264265525
-0.077,1.936,1.8610953947848397,1.360031250035075,0.5010641447497645
-0.1448,1.9131,1.9326759868919487,1.360031250035075,0.5726447368568737
-0.2108,1.8854,2.004256578999058,1.360031250035075,0.6442253289639829
-0.2746,1.853,2.0758371711061674,1.360031250035075,0.7158059210710921
-0.336,1.8162,2.1474177632132765,1.360031250035075,0.7873865131782013
-0.3945,1.775,2.2189983553203856,1.360031250035075,0.8589671052853105
-0.45,1.7298,2.2905789474274947,1.360031250035075,0.9305476973924197
-0.5021,1.6807,2.362159539534604,1.360031250035075,1.002128289499529
-0.5506,1.6281,2.4337401316417133,1.360031250035075,1.0737088816066382
-0.5951,1.5721,2.5053207237488224,1.360031250035075,1.1452894737137473
-0.6355,1.513,2.5769013158559315,1.360031250035075,1.2168700658208564
-0.6717,1.4512,2.648481907963041,1.360031250035075,1.2884506579279658
-0.7033,1.387,2.72006250007015,1.360031250035075,1.360031250035075
-0.7302,1.3207,2.7916430921772593,1.360031250035075,1.4316118421421842
-0.7523,1.2527,2.8632236842843684,1.360031250035075,1.5031924342492933
-0.7695,1.1832,2.9348042763914775,1.360031250035075,1.5747730263564026
-0.7817,1.1127,3.006384868498587,1.360031250035075,1.646353618463512
-0.7888,1.0415,3.077965460605696,1.360031250035075,1.717934210570621
-0.7908,0.9699,3.149546052712805,1.360031250035075,1.78951480267773
-0.7876,0.8984,3.2211266448199147,1.360031250035075,1.8610953947848394
-0.7794,0.8273,3.292707236927024,1.360031250035075,1.9326759868919487
-0.7661,0.757,3.364287829034133,1.360031250035075,2.004256578999058
-0.7478,0.6878,3.435868421141242,1.360031250035075,2.075837171106167
-0.7246,0.6201,3.5074490132483516,1.360031250035075,2.1474177632132765
-0.6966,0.5543,3.5790296053554607,1.360031250035075,2.2189983553203856
-0.664,0.4906,3.6506101974625698,1.360031250035075,2.2905789474274947
-0.6269,0.4293,3.722190789569679,1.360031250035075,2.362159539534604
-0.5856,0.371,3.793771381676788,1.360031250035075,2.433740131641713
-0.5401,0.3157,3.8653519737838975,1.360031250035075,2.5053207237488224
-0.4908,0.2638,3.9369325658910066,1.360031250035075,2.5769013158559315
-0.438,0.2155,4.008513157998116,1.360031250035075,2.6484819079630406
-0.3818,0.1712,4.080093750105226,1.360031250035075,2.72006250007015
-0.3226,0.131,4.151674342212335,1.360031250035075,2.7916430921772593
-0.2607,0.0951,4.223254934319444,1.360031250035075,2.8632236842843684
-0.1963,0.0638,4.294835526426553,1.360031250035075,2.9348042763914775
-0.1299,0.0371,4.366416118533662,1.360031250035075,3.0063848684985865
-0.0618,0.0153,4.437996710640771,1.360031250035075,3.077965460605696
0.0078,-0.0016,4.50957730274788,1.360031250035075,3.149546052712805
0.0784,-0.0135,4.581157894854989,1.360031250035075,3.2211266448199143
0.1496,-0.0204,4.6527384869620985,1.360031250035075,3.292707236927024
0.2211,-0.0221,4.724319079069208,1.360031250035075,3.364287829034133
0.2926,-0.0186,4.795899671176317,1.360031250035075,3.435868421141242
0.3637,-0.0101,4.867480263283426,1.360031250035075,3.507449013248351
0.4339,0.0035,4.939060855390535,1.360031250035075,3.57902960535546
0.5031,0.022,5.010641447497645,1.360031250035075,3.6506101974625698
0.5707,0.0455,5.082222039604754,1.360031250035075,3.722190789569679
0.6364,0.0737,5.153802631711863,1.360031250035075,3.793771381676788
0.7,0.1066,5.225383223818973,1.360031250035075,3.8653519737838975
0.7611,0.1439,5.296963815926082,1.360031250035075,3.9369325658910066
0.8193,0.1855,5.368544408033191,1.360031250035075,4.008513157998116
0.8744,0.2312,5.4401250001403,1.360031250035075,4.080093750105225
0.9261,0.2807,5.511705592247409,1.360031250035075,4.151674342212334
0.9741,0.3337,5.5832861843545185,1.360031250035075,4.223254934319443
1.0182,0.3901,5.654866776461628,1.360031250035075,4.294835526426553
1.0582,0.4495,5.726447368568737,1.360031250035075,4.366416118533662
1.0938,0.5115,5.798027960675846,1.360031250035075,4.437996710640771
1.1249,0.576,5.869608552782955,1.360031250035075,4.50957730274788
1.1513,0.6425,5.941189144890064,1.360031250035075,4.581157894854989
1.1729,0.7107,6.012769736997173,1.360031250035075,4.6527384869620985
1.1895,0.7803,6.084350329104282,1.360031250035075,4.724319079069208
1.2011,0.851,6.155930921211391,1.360031250035075,4.795899671176317
1.2077,0.9222,6.2275115133185,1.360031250035075,4.867480263283426
1.2091,0.9938,6.299092105425611,1.360031250035075,4.939060855390536
1.2054,1.0652,6.37067269753272,1.360031250035075,5.010641447497645
1.1966,1.1363,6.4422532896398295,1.360031250035075,5.082222039604754
1.1827,1.2065,6.513833881746939,1.360031250035075,5.153802631711863
1.1639,1.2755,6.585414473854048,1.360031250035075,5.225383223818972
1.1402,1.343,6.656995065961157,1.360031250035075,5.296963815926081
1.1117,1.4087,6.728575658068266,1.360031250035075,5.36854440803319
1.0785,1.4721,6.800156250175375,1.360031250035075,5.4401250001403
1.041,1.533,6.871736842282484,1.360031250035075,5.511705592247409
0.9991,1.5911,6.943317434389593,1.360031250035075,5.5832861843545185
0.9532,1.646,7.014898026496702,1.360031250035075,5.654866776461628
0.2775,1.9807,1.4316118421421842,1.4316118421421842,0.0
0.2063,1.988,1.5031924342492933,1.4316118421421842,0.07158059210710921
0.1348,1.9903,1.5747730263564026,1.4316118421421842,0.14316118421421842
0.0633,1.9875,1.646353618463512,1.4316118421421842,0.21474177632132763
-0.0079,1.9795,1.717934210570621,1.4316118421421842,0.28632236842843684
-0.0782,1.9665,1.78951480267773,1.4316118421421842,0.35790296053554604
-0.1475,1.9485,1.8610953947848394,1.4316118421421842,0.42948355264265525
-0.2153,1.9256,1.9326759868919487,1.4316118421421842,0.5010641447497645
-0.2813,1.8978,2.004256578999058,1.4316118421421842,0.5726447368568737
-0.3451,1.8655,2.075837171106167,1.4316118421421842,0.6442253289639829
-0.4065,1.8286,2.1474177632132765,1.4316118421421842,0.7158059210710921
-0.465,1.7875,2.2189983553203856,1.4316118421421842,0.7873865131782013
-0.5205,1.7423,2.2905789474274947,1.4316118421421842,0.8589671052853105
-0.5726,1.6932,2.362159539534604,1.4316118421421842,0.9305476973924197
-0.621,1.6405,2.433740131641713,1.4316118421421842,1.002128289499529
-0.6656,1.5845,2.5053207237488224,1.4316118421421842,1.0737088816066382
-0.706,1.5255,2.5769013158559315,1.4316118421421842,1.1452894737137473
-0.7421,1.4637,2.6484819079630406,1.4316118421421842,1.2168700658208564
-0.7737,1.3995,2.72006250007015,1.4316118421421842,1.2884506579279658
-0.8007,1.3332,2.7916430921772593,1.4316118421421842,1.360031250035075
-0.8228,1.2651,2.8632236842843684,1.4316118421421842,1.4316118421421842
-0.84,1.1956,2.9348042763914775,1.4316118421421842,1.5031924342492933
-0.8521,1.1251,3.0063848684985865,1.4316118421421842,1.5747730263564026
-0.8592,1.0539,3.077965460605696,1.4316118421421842,1.646353618463512
-0.8612,0.9824,3.149546052712805,1.4316118421421842,1.717934210570621
-0.8581,0.9109,3.2211266448199143,1.4316118421421842,1.78951480267773
-0.8499,0.8398,3.292707236927024,1.4316118421421842,1.8610953947848394
-0.8366,0.7695,3.364287829034133,1.4316118421421842,1.9326759868919487
-0.8183,0.7003,3.435868421141242,1.4316118421421842,2.004256578999058
-0.7951,0.6326,3.507449013248351,1.4316118421421842,2.075837171106167
-0.7671,0.5667,3.5790296053554607,1.4316118421421842,2.1474177632132765
-0.7345,0.503,3.6506101974625698,1.4316118421421842,2.2189983553203856
-0.6974,0.4418,3.722190789569679,1.4316118421421842,2.2905789474274947
-0.656,0.3834,3.793771381676788,1.4316118421421842,2.362159539534604
-0.6106,0.3281,3.865351973783897,1.4316118421421842,2.433740131641713
-0.5613,0.2762,3.9369325658910066,1.4316118421421842,2.5053207237488224
-0.5084,0.228,4.008513157998116,1.4316118421421842,2.5769013158559315
-0.4523,0.1837,4.080093750105225,1.4316118421421842,2.6484819079630406
-0.3931,0.1435,4.151674342212335,1.4316118421421842,2.72006250007015
-0.3311,0.1076,4.223254934319444,1.4316118421421842,2.7916430921772593
-0.2668,0.0762,4.294835526426553,1.4316118421421842,2.8632236842843684
-0.2004,0.0496,4.366416118533662,1.4316118421421842,2.9348042763914775
-0.1322,0.0277,4.437996710640771,1.4316118421421842,3.0063848684985865
-0.0627,0.0108,4.50957730274788,1.4316118421421842,3.077965460605696
0.0079,-0.0011,4.581157894854989,1.4316118421421842,3.149546052712805
0.0791,-0.0079,4.6527384869620985,1.4316118421421842,3.2211266448199143
0.1507,-0.0096,4.724319079069208,1.4316118421421842,3.292707236927024
0.2221,-0.0062,4.795899671176317,1.4316118421421842,3.364287829034133
0.2932,0.0023,4.867480263283426,1.4316118421421842,3.435868421141242
0.3635,0.0159,4.939060855390535,1.4316118421421842,3.507449013248351
0.4326,0.0345,5.010641447497644,1.4316118421421842,3.57902960535546
0.5002,0.0579,5.082222039604754,1.4316118421421842,3.6506101974625698
0.566,0.0862,5.153802631711863,1.4316118421421842,3.722190789569679
0.6295,0.1191,5.225383223818972,1.4316118421421842,3.793771381676788
0.6906,0.1564,5.296963815926082,1.4316118421421842,3.8653519737838975
0.7488,0.198,5.368544408033191,1.4316118421421842,3.9369325658910066
0.8039,0.2436,5.4401250001403,1.4316118421421842,4.008513157998116
0.8556,0.2931,5.511705592247409,1.4316118421421842,4.080093750105225
0.9036,0.3462,5.5832861843545185,1.4316118421421842,4.151674342212334
0.9478,0.4025,5.654866776461628,1.4316118421421842,4.223254934319443
0.9877,0.4619,5.726447368568737,1.4316118421421842,4.294835526426553
1.0233,0.524,5.798027960675846,1.4316118421421842,4.366416118533662
1.0544,0.5884,5.869608552782955,1.4316118421421842,4.437996710640771
1.0808,0.655,5.941189144890064,1.4316118421421842,4.50957730274788
1.1024,0.7232,6.012769736997173,1.4316118421421842,4.581157894854989
1.119,0.7928,6.084350329104282,1.4316118421421842,4.6527384869620985
1.1306,0.8634,6.155930921211391,1.4316118421421842,4.724319079069208
1.1372,0.9347,6.2275115133185,1.4316118421421842,4.795899671176317
1.1386,1.0062,6.2990921054256095,1.4316118421421842,4.867480263283426
1.1349,1.0777,6.37067269753272,1.4316118421421842,4.939060855390536
1.1261,1.1487,6.4422532896398295,1.4316118421421842,5.010641447497645
1.1123,1.2189,6.513833881746939,1.4316118421421842,5.082222039604754
1.0934,1.288,6.585414473854048,1.4316118421421842,5.153802631711863
1.0697,1.3555,6.656995065961157,1.4316118421421842,5.225383223818972
1.0412,1.4211,6.728575658068266,1.4316118421421842,5.296963815926081
1.0081,1.4846,6.800156250175375,1.4316118421421842,5.36854440803319
0.9705,1.5455,6.871736842282484,1.4316118421421842,5.4401250001403
0.9286,1.6036,6.943317434389593,1.4316118421421842,5.511705592247409
0.8828,1.6585,7.014898026496702,1.4316118421421842,5.5832861843545185
0.8331,1.71,7.086478618603811,1.4316118421421842,5.654866776461628
0.1351,1.9954,1.5031924342492933,1.5031924342492933,0.0
0.0636,1.9977,1.5747730263564024,1.5031924342492933,0.07158059210710921
-0.0079,1.9949,1.6463536184635117,1.5031924342492933,0.14316118421421842
-0.0791,1.9869,1.717934210570621,1.5031924342492933,0.21474177632132763
-0.1494,1.9739,1.78951480267773,1.5031924342492933,0.28632236842843684
-0.2187,1.9559,1.8610953947848392,1.5031924342492933,0.35790296053554604
-0.2865,1.9329,1.9326759868919485,1.5031924342492933,0.42948355264265525
-0.3525,1.9052,2.004256578999058,1.5031924342492933,0.5010641447497645
-0.4163,1.8729,2.075837171106167,1.5031924342492933,0.5726447368568737
-0.4776,1.836,2.147417763213276,1.5031924342492933,0.6442253289639829
-0.5362,1.7949,2.2189983553203856,1.5031924342492933,0.7158059210710921
-0.5917,1.7497,2.2905789474274947,1.5031924342492933,0.7873865131782013
-0.6438,1.7006,2.362159539534604,1.5031924342492933,0.8589671052853105
-0.6922,1.6479,2.433740131641713,1.5031924342492933,0.9305476973924197
-0.7368,1.5919,2.505320723748822,1.5031924342492933,1.002128289499529
-0.7772,1.5329,2.5769013158559315,1.5031924342492933,1.0737088816066382
-0.8133,1.4711,2.6484819079630406,1.5031924342492933,1.1452894737137473
-0.8449,1.4069,2.7200625000701497,1.5031924342492933,1.2168700658208564
-0.8718,1.3406,2.7916430921772593,1.5031924342492933,1.2884506579279658
-0.894,1.2725,2.8632236842843684,1.5031924342492933,1.360031250035075
-0.9111,1.203,2.9348042763914775,1.5031924342492933,1.4316118421421842
-0.9233,1.1325,3.0063848684985865,1.5031924342492933,1.5031924342492933
-0.9304,1.0613,3.0779654606056956,1.5031924342492933,1.5747730263564026
-0.9324,0.9898,3.149546052712805,1.5031924342492933,1.646353618463512
-0.9293,0.9183,3.2211266448199143,1.5031924342492933,1.717934210570621
-0.9211,0.8472,3.2927072369270234,1.5031924342492933,1.78951480267773
-0.9078,0.7769,3.364287829034133,1.5031924342492933,1.8610953947848394
-0.8895,0.7077,3.435868421141242,1.5031924342492933,1.9326759868919487
-0.8663,0.64,3.507449013248351,1.5031924342492933,2.004256578999058
-0.8383,0.5741,3.57902960535546,1.5031924342492933,2.075837171106167
-0.8057,0.5104,3.6506101974625698,1.5031924342492933,2.1474177632132765
-0.7686,0.4492,3.722190789569679,1.5031924342492933,2.2189983553203856
-0.7272,0.3908,3.793771381676788,1.5031924342492933,2.2905789474274947
-0.6818,0.3355,3.865351973783897,1.5031924342492933,2.362159539534604
-0.6325,0.2836,3.936932565891006,1.5031924342492933,2.433740131641713
-0.5796,0.2354,4.008513157998116,1.5031924342492933,2.5053207237488224
-0.5234,0.191,4.080093750105225,1.5031924342492933,2.5769013158559315
-0.4642,0.1508,4.151674342212334,1.5031924342492933,2.6484819079630406
-0.4023,0.115,4.223254934319444,1.5031924342492933,2.72006250007015
-0.338,0.0836,4.294835526426553,1.5031924342492933,2.7916430921772593
-0.2716,0.057,4.366416118533662,1.5031924342492933,2.8632236842843684
-0.2034,0.0351,4.437996710640771,1.5031924342492933,2.9348042763914775
-0.1339,0.0182,4.50957730274788,1.5031924342492933,3.0063848684985865
-0.0633,0.0063,4.581157894854989,1.5031924342492933,3.077965460605696
0.0079,-0.0005,4.6527384869620985,1.5031924342492933,3.149546052712805
0.0795,-0.0022,4.724319079069208,1.5031924342492933,3.2211266448199143
0.151,0.0012,4.795899671176317,1.5031924342492933,3.292707236927024
0.222,0.0097,4.867480263283426,1.5031924342492933,3.364287829034133
0.2923,0.0233,4.939060855390535,1.5031924342492933,3.435868421141242
0.3614,0.0419,5.010641447497644,1.5031924342492933,3.507449013248351
0.429,0.0653,5.082222039604753,1.5031924342492933,3.57902960535546
0.4948,0.0936,5.153802631711863,1.5031924342492933,3.6506101974625698
0.5583,0.1264,5.225383223818972,1.5031924342492933,3.722190789569679
0.6194,0.1638,5.296963815926081,1.5031924342492933,3.793771381676788
0.6776,0.2054,5.368544408033191,1.5031924342492933,3.8653519737838975
0.7327,0.251,5.4401250001403,1.5031924342492933,3.9369325658910066
0.7844,0.3005,5.511705592247409,1.5031924342492933,4.008513157998116
0.8325,0.3536,5.5832861843545185,1.5031924342492933,4.080093750105225
0.8766,0.4099,5.654866776461628,1.5031924342492933,4.151674342212334
0.9165,0.4693,5.726447368568737,1.5031924342492933,4.223254934319443
0.9522,0.5314,5.798027960675846,1.5031924342492933,4.294835526426553
0.9832,0.5958,5.869608552782955,1.5031924342492933,4.366416118533662
1.0096,0.6623,5.941189144890064,1.5031924342492933,4.437996710640771
1.0312,0.7306,6.012769736997173,1.5031924342492933,4.50957730274788
1.0478,0.8002,6.084350329104282,1.5031924342492933,4.581157894854989
1.0595,0.8708,6.155930921211391,1.5031924342492933,4.6527384869620985
1.066,0.9421,6.2275115133185,1.5031924342492933,4.724319079069208
1.0674,1.0136,6.2990921054256095,1.5031924342492933,4.795899671176317
1.0637,1.0851,6.370672697532719,1.5031924342492933,4.867480263283426
1.0549,1.1561,6.4422532896398295,1.5031924342492933,4.939060855390536
1.0411,1.2263,6.513833881746939,1.5031924342492933,5.010641447497645
1.0222,1.2954,6.585414473854048,1.5031924342492933,5.082222039604754
0.9985,1.3629,6.656995065961157,1.5031924342492933,5.153802631711863
0.97,1.4285,6.728575658068266,1.5031924342492933,5.225383223818972
0.9369,1.492,6.800156250175375,1.5031924342492933,5.296963815926081
0.8993,1.5529,6.871736842282484,1.5031924342492933,5.36854440803319
0.8575,1.6109,6.943317434389593,1.5031924342492933,5.4401250001403
0.8116,1.6659,7.014898026496702,1.5031924342492933,5.511705592247409
0.7619,1.7174,7.086478618603811,1.5031924342492933,5.5832861843545185
0.7086,1.7652,7.15805921071092,1.5031924342492933,5.654866776461628
-0.008,2.0,1.5747730263564026,1.5747730263564026,0.0
-0.0795,1.9971,1.646353618463512,1.5747730263564026,0.07158059210710921
-0.1506,1.9892,1.717934210570621,1.5747730263564026,0.14316118421421842
-0.221,1.9762,1.78951480267773,1.5747730263564026,0.21474177632132763
